,CP,CP_CI_HP,Date,HP,LP,emaCP5,emaCP_CI_HP5,emaCP20,emaCP_CI_HP20,minHP3,avCP_CI_HP50,avCP_CI_HP10
151,11105.349609375,11105.349609375,2019-08-27,11141.75,11049.5,10995.1009778367,10995.1009778367,11054.650363125522,11054.650363125522,10862.5498046875,11382.57798828125,10972.6548828125
152,11057.849609375,11057.849609375,2019-08-26,11070.2998046875,10756.5498046875,10939.976662067551,10939.976662067551,11049.313600362419,11049.313600362419,10862.5498046875,11396.9369921875,10973.0849609375
153,10829.349609375,10829.349609375,2019-08-23,10862.5498046875,10637.150390625,10881.040188413826,10881.040188413826,11048.415073097936,11048.415073097936,10862.5498046875,11414.06099609375,10970.54501953125
154,10741.349609375,10741.349609375,2019-08-22,10908.25,10718.2998046875,10906.88547793324,10906.88547793324,11071.474595595088,11071.474595595088,10908.25,11435.5980078125,10973.16005859375
155,10918.7001953125,10918.7001953125,2019-08-21,11034.2001953125,10906.650390625,10989.653412212358,10989.653412212358,11106.224594144569,11106.224594144569,11034.2001953125,11460.0830078125,10993.85009765625
156,11017.0,11017.0,2019-08-20,11049.849609375,10986.7001953125,11025.130020662285,11025.130020662285,11125.964004547945,11125.964004547945,11049.849609375,11480.1630078125,10988.2400390625
157,11053.900390625,11053.900390625,2019-08-19,11146.900390625,11037.849609375,11029.195030993427,11029.195030993427,11137.433899763517,11137.433899763517,11068.5498046875,11497.236015625,10986.275
158,11047.7998046875,11047.7998046875,2019-08-16,11068.5498046875,10924.2998046875,11016.84235117764,11016.84235117764,11146.226900725467,11146.226900725467,11068.5498046875,11513.0330078125,10978.8849609375
159,11029.400390625,11029.400390625,2019-08-14,11077.349609375,10935.849609375,11001.36362442271,11001.36362442271,11156.587647676832,11156.587647676832,11077.349609375,11532.51001953125,10985.90498046875
160,10925.849609375,10925.849609375,2019-08-13,11145.900390625,10901.599609375,10987.345241321562,10987.345241321562,11169.975779998078,11169.975779998078,11057.650390625,11553.6930078125,10991.50498046875
161,11109.650390625,11109.650390625,2019-08-09,11181.2998046875,11063.150390625,11018.093057294842,11018.093057294842,11195.673271642612,11195.673271642612,10975.650390625,11573.63201171875,11017.8400390625
162,11032.4501953125,11032.4501953125,2019-08-08,11057.650390625,10843.25,10972.314390629761,10972.314390629761,11204.728311749728,11204.728311749728,10975.650390625,11590.35701171875,11035.30498046875
163,10855.5,10855.5,2019-08-07,10975.650390625,10835.900390625,10942.24648828839,10942.24648828839,11222.862850322068,11222.862850322068,10895.7998046875,11606.93,11057.275
164,10948.25,10948.25,2019-08-06,11018.0,10815.400390625,10985.619732432584,10985.619732432584,11261.532624040181,11261.532624040181,10895.7998046875,11628.395,11098.85498046875
165,10862.599609375,10862.599609375,2019-08-05,10895.7998046875,10782.599609375,11004.304598648874,11004.304598648874,11294.509742360202,11294.509742360202,10895.7998046875,11647.925,11137.1349609375
166,10997.349609375,10997.349609375,2019-08-02,11079.7998046875,10849.5498046875,11075.15709328581,11075.15709328581,11339.97396688496,11339.97396688496,11076.75,11667.555,11185.49501953125
167,10980.0,10980.0,2019-08-01,11076.75,10881.0,11114.060835241215,11114.060835241215,11376.039688728113,11376.039688728113,11076.75,11680.74900390625,11227.68505859375
168,11118.0,11118.0,2019-07-31,11144.150390625,10999.650390625,11181.091252861821,11181.091252861821,11417.728077015283,11417.728077015283,11144.150390625,11695.90701171875,11289.37509765625
169,11085.400390625,11085.400390625,2019-07-30,11267.099609375,11072.9501953125,11212.636879292731,11212.636879292731,11449.278400911628,11449.278400911628,11267.099609375,11707.72900390625,11346.32509765625
170,11189.2001953125,11189.2001953125,2019-07-29,11307.5,11152.75,11276.255123626595,11276.255123626595,11487.581349362852,11487.581349362852,11307.349609375,11722.58599609375,11404.04501953125
171,11284.2998046875,11284.2998046875,2019-07-26,11307.349609375,11210.599609375,11319.782587783642,11319.782587783642,11518.989891894467,11518.989891894467,11307.349609375,11726.945,11443.9599609375
172,11252.150390625,11252.150390625,2019-07-25,11361.400390625,11239.349609375,11337.523979331712,11337.523979331712,11543.694111600464,11543.694111600464,11359.25,11726.40099609375,11470.77998046875
173,11271.2998046875,11271.2998046875,2019-07-24,11359.25,11230.2001953125,11380.210773685067,11380.210773685067,11574.382924334723,11574.382924334723,11359.25,11724.49798828125,11503.85498046875
174,11331.0498046875,11331.0498046875,2019-07-23,11398.099609375,11303.150390625,11434.666258183848,11434.666258183848,11606.286410613378,11606.286410613378,11398.099609375,11723.51298828125,11526.6150390625
175,11346.2001953125,11346.2001953125,2019-07-22,11398.150390625,11301.25,11486.474484932021,11486.474484932021,11635.258684921368,11635.258684921368,11398.150390625,11719.85599609375,11549.10009765625
176,11419.25,11419.25,2019-07-19,11640.349609375,11399.2998046875,11556.611629741781,11556.611629741781,11665.685894353881,11665.685894353881,11640.349609375,11718.51,11570.3400390625
177,11596.900390625,11596.900390625,2019-07-18,11677.150390625,11582.400390625,11625.29244461267,11625.29244461267,11691.626514812186,11691.626514812186,11670.0498046875,11716.16099609375,11609.530078125
178,11687.5,11687.5,2019-07-17,11706.650390625,11651.150390625,11639.488471606504,11639.488471606504,11701.597685779258,11701.597685779258,11618.400390625,11711.4119921875,11644.5150390625
179,11662.599609375,11662.599609375,2019-07-16,11670.0498046875,11573.9501953125,11615.482707409756,11615.482707409756,11703.08165270339,11703.08165270339,11618.400390625,11707.62,11667.4400390625
180,11588.349609375,11588.349609375,2019-07-15,11618.400390625,11532.2998046875,11591.924256427134,11591.924256427134,11707.342920422168,11707.342920422168,11599.0,11706.3330078125,11692.21005859375
181,11552.5,11552.5,2019-07-12,11639.5498046875,11538.599609375,11593.7115799532,11593.7115799532,11719.868532111344,11719.868532111344,11593.7001953125,11708.811015625,11719.93505859375
182,11582.900390625,11582.900390625,2019-07-11,11599.0,11519.5,11614.317369929799,11614.317369929799,11737.486272333592,11737.486272333592,11582.5498046875,11712.256015625,11743.57001953125
183,11498.900390625,11498.900390625,2019-07-10,11593.7001953125,11475.650390625,11630.025859582198,11630.025859582198,11753.758470408182,11753.758470408182,11582.5498046875,11715.561015625,11769.4349609375
184,11555.900390625,11555.900390625,2019-07-09,11582.5498046875,11461.0,11695.588594060797,11695.588594060797,11780.58563670115,11780.58563670115,11582.5498046875,11720.676015625,11804.29990234375
185,11558.599609375,11558.599609375,2019-07-08,11771.900390625,11523.2998046875,11765.432695778694,11765.432695778694,11804.23671523548,11804.23671523548,11771.900390625,11722.39400390625,11828.3548828125
186,11811.150390625,11811.150390625,2019-07-05,11981.75,11797.900390625,11868.84923898054,11868.84923898054,11830.093252694478,11830.093252694478,11945.2001953125,11725.74501953125,11842.4599609375
187,11946.75,11946.75,2019-07-04,11969.25,11923.650390625,11897.69866315831,11897.69866315831,11832.087238175476,11832.087238175476,11917.4501953125,11721.041015625,11833.7548828125
188,11916.75,11916.75,2019-07-03,11945.2001953125,11887.0498046875,11873.172994737462,11873.172994737462,11820.017473772896,11820.017473772896,11884.650390625,11713.99501953125,11822.2548828125
189,11910.2998046875,11910.2998046875,2019-07-02,11917.4501953125,11814.7001953125,11851.384492106194,11851.384492106194,11809.835102591096,11809.835102591096,11871.7001953125,11710.716015625,11799.72490234375
190,11865.599609375,11865.599609375,2019-07-01,11884.650390625,11830.7998046875,11821.926835815539,11821.926835815539,11799.259870791475,11799.259870791475,11871.7001953125,11708.25302734375,11777.844921875
191,11788.849609375,11788.849609375,2019-06-28,11871.7001953125,11775.5,11800.090449035806,11800.090449035806,11792.276740414261,11792.276740414261,11871.7001953125,11704.74802734375,11758.5
192,11841.5498046875,11841.5498046875,2019-06-27,11911.150390625,11821.0498046875,11805.710868866208,11805.710868866208,11792.637491049973,11792.637491049973,11814.400390625,11701.8400390625,11761.94501953125
193,11847.5498046875,11847.5498046875,2019-06-26,11871.849609375,11757.5498046875,11787.79140095556,11787.79140095556,11787.488826456547,11787.488826456547,11754.0,11696.943046875,11769.19501953125
194,11796.4501953125,11796.4501953125,2019-06-25,11814.400390625,11651.0,11757.912199089591,11757.912199089591,11781.16661822171,11781.16661822171,11754.0,11691.678046875,11775.06005859375
195,11699.650390625,11699.650390625,2019-06-24,11754.0,11670.2001953125,11738.643200978137,11738.643200978137,11779.557820633207,11779.557820633207,11754.0,11689.188046875,11791.975
196,11724.099609375,11724.099609375,2019-06-21,11827.9501953125,11705.099609375,11758.139606154704,11758.139606154704,11787.969129055124,11787.969129055124,11802.5,11687.2850390625,11814.27998046875
197,11831.75,11831.75,2019-06-20,11843.5,11635.0498046875,11775.159604544555,11775.159604544555,11794.692236389874,11794.692236389874,11727.2001953125,11686.12205078125,11828.93505859375
198,11691.4501953125,11691.4501953125,2019-06-19,11802.5,11625.099609375,11746.864406816832,11746.864406816832,11790.791419167756,11790.791419167756,11727.2001953125,11681.44705078125,11830.13505859375
199,11691.5,11691.5,2019-06-18,11727.2001953125,11641.150390625,11774.571512568997,11774.571512568997,11801.248390099889,11801.248390099889,11727.2001953125,11680.49705078125,11863.155078125
200,11672.150390625,11672.150390625,2019-06-17,11844.0498046875,11657.75,11816.107268853495,11816.107268853495,11812.800852215665,11812.800852215665,11844.0498046875,11680.9310546875,11902.86005859375
201,11823.2998046875,11823.2998046875,2019-06-14,11911.849609375,11797.7001953125,11888.08570796774,11888.08570796774,11827.606163962051,11827.606163962051,11911.849609375,11680.8710546875,11927.925
202,11914.0498046875,11914.0498046875,2019-06-13,11931.349609375,11817.0498046875,11920.47865960786,11920.47865960786,11828.059464938318,11828.059464938318,11931.349609375,11675.80505859375,11940.18505859375
203,11906.2001953125,11906.2001953125,2019-06-12,11962.4501953125,11866.349609375,11923.693087068037,11923.693087068037,11819.007850227877,11819.007850227877,11962.4501953125,11666.42505859375,11934.8900390625
204,11965.599609375,11965.599609375,2019-06-11,12000.349609375,11904.349609375,11932.439532945806,11932.439532945806,11809.829708640022,11809.829708640022,11897.5,11657.9660546875,11937.14501953125
205,11922.7001953125,11922.7001953125,2019-06-10,11975.0498046875,11871.75,11915.859494731207,11915.859494731207,11793.432876983708,11793.432876983708,11897.5,11645.7390625,11933.06005859375
206,11870.650390625,11870.650390625,2019-06-07,11897.5,11769.5,11912.43914444056,11912.43914444056,11779.825790843835,11779.825790843835,11897.5,11636.42306640625,11925.2
207,11843.75,11843.75,2019-06-06,12039.7998046875,11830.25,11933.333521348337,11933.333521348337,11770.265306656343,11770.265306656343,12039.7998046875,11629.4310546875,11903.83994140625
208,12021.650390625,12021.650390625,2019-06-04,12095.2001953125,12005.849609375,11978.125282022505,11978.125282022505,11762.530075778064,11762.530075778064,12039.25,11623.2040625,11893.25498046875
209,12088.5498046875,12088.5498046875,2019-06-03,12103.0498046875,11920.099609375,11956.362727721256,11956.362727721256,11735.254253162597,11735.254253162597,11968.5498046875,11612.01505859375,11861.99990234375
210,11922.7998046875,11922.7998046875,2019-05-31,12039.25,11829.4501953125,11890.269189238134,11890.269189238134,11698.065247738921,11698.065247738921,11931.900390625,11598.7810546875,11835.969921875
211,11945.900390625,11945.900390625,2019-05-30,11968.5498046875,11859.400390625,11874.003881513449,11874.003881513449,11674.40897858644,11674.40897858644,11931.900390625,11587.19005859375,11784.40498046875
212,11861.099609375,11861.099609375,2019-05-29,11931.900390625,11836.7998046875,11838.055626957672,11838.055626957672,11645.830935213959,11645.830935213959,11931.900390625,11575.1060546875,11715.52490234375
213,11928.75,11928.75,2019-05-28,11958.5498046875,11864.900390625,11826.533635749007,11826.533635749007,11623.171074775953,11623.171074775953,11859.0,11563.90806640625,11645.11494140625
214,11924.75,11924.75,2019-05-27,11957.150390625,11812.400390625,11775.42545362351,11775.42545362351,11591.00487212079,11591.00487212079,11859.0,11548.6940625,11574.444921875
215,11844.099609375,11844.099609375,2019-05-24,11859.0,11658.099609375,11700.763180435264,11700.763180435264,11555.87380602824,11555.87380602824,11784.7998046875,11530.9070703125,11496.78994140625
216,11657.0498046875,11657.0498046875,2019-05-23,12041.150390625,11614.5,11629.094965965396,11629.094965965396,11525.534247781212,11525.534247781212,11784.7998046875,11515.18908203125,11440.27001953125
217,11737.900390625,11737.900390625,2019-05-22,11784.7998046875,11682.400390625,11615.117546604344,11615.117546604344,11511.69050494897,11511.69050494897,11784.7998046875,11503.1080859375,11404.74501953125
218,11709.099609375,11709.099609375,2019-05-21,11883.5498046875,11682.7998046875,11553.726124594015,11553.726124594015,11487.878938035705,11487.878938035705,11426.150390625,11488.09908203125,11366.9
219,11828.25,11828.25,2019-05-20,11845.2001953125,11591.7001953125,11476.039382203522,11476.039382203522,11464.592551578937,11464.592551578937,11281.5498046875,11471.18708984375,11345.780078125
220,11407.150390625,11407.150390625,2019-05-17,11426.150390625,11259.849609375,11299.934073305283,11299.934073305283,11426.312820166193,11426.312820166193,11281.5498046875,11450.47208984375,11322.780078125
221,11257.099609375,11257.099609375,2019-05-16,11281.5498046875,11143.349609375,11246.325914645424,11246.325914645424,11428.329918012636,11428.329918012636,11281.5498046875,11438.46208984375,11353.2900390625
222,11157.0,11157.0,2019-05-15,11286.7998046875,11136.9501953125,11240.939067280635,11240.939067280635,11446.354161027124,11446.354161027124,11286.7998046875,11430.02609375,11400.055078125
223,11222.0498046875,11222.0498046875,2019-05-14,11294.75,11108.2998046875,11282.908600920951,11282.908600920951,11476.812493766822,11476.812493766822,11294.75,11424.4880859375,11459.1701171875
224,11148.2001953125,11148.2001953125,2019-05-13,11300.2001953125,11125.599609375,11313.337999037676,11313.337999037676,11503.629618933068,11503.629618933068,11300.2001953125,11415.88009765625,11512.43017578125
225,11278.900390625,11278.900390625,2019-05-10,11345.7998046875,11251.0498046875,11395.906900900263,11395.906900900263,11541.043242472073,11541.043242472073,11345.7998046875,11408.7130859375,11561.79013671875
226,11301.7998046875,11301.7998046875,2019-05-09,11357.599609375,11255.0498046875,11454.410156037895,11454.410156037895,11568.637226877026,11568.637226877026,11357.599609375,11397.84408203125,11606.51513671875
227,11359.4501953125,11359.4501953125,2019-05-08,11479.099609375,11346.9501953125,11530.715331713092,11530.715331713092,11596.725376581187,11596.725376581187,11479.099609375,11383.895078125,11633.93017578125
228,11497.900390625,11497.900390625,2019-05-07,11657.0498046875,11484.4501953125,11616.347899913388,11616.347899913388,11621.701711451577,11621.701711451577,11632.5498046875,11369.525078125,11657.43017578125
229,11598.25,11598.25,2019-05-06,11632.5498046875,11571.349609375,11675.571654557581,11675.571654557581,11634.733429433323,11634.733429433323,11632.5498046875,11354.055078125,11682.9201171875
230,11712.25,11712.25,2019-05-03,11770.900390625,11699.349609375,11714.232481836372,11714.232481836372,11638.573790426304,11638.573790426304,11756.25,11337.01107421875,11701.81015625
231,11724.75,11724.75,2019-05-02,11789.2998046875,11699.5498046875,11715.223722754557,11715.223722754557,11630.818399944861,11630.818399944861,11756.25,11319.39408203125,11699.6201171875
232,11748.150390625,11748.150390625,2019-04-30,11756.25,11655.900390625,11710.460584131835,11710.460584131835,11620.930863096952,11620.930863096952,11756.25,11302.675078125,11691.49013671875
233,11754.650390625,11754.650390625,2019-04-26,11762.900390625,11661.75,11691.615680885252,11691.615680885252,11607.539333883473,11607.539333883473,11740.849609375,11286.5840625,11676.3451171875
234,11641.7998046875,11641.7998046875,2019-04-25,11796.75,11624.2998046875,11660.098326015377,11660.098326015377,11592.053959489629,11592.053959489629,11645.9501953125,11272.8790625,11659.31005859375
235,11726.150390625,11726.150390625,2019-04-24,11740.849609375,11578.849609375,11669.247586679316,11669.247586679316,11586.817554731959,11586.817554731959,11645.9501953125,11261.2920703125,11662.32509765625
236,11575.9501953125,11575.9501953125,2019-04-23,11645.9501953125,11564.7998046875,11640.796184706473,11640.796184706473,11572.15094042743,11572.15094042743,11645.9501953125,11245.4560546875,11650.16005859375
237,11594.4501953125,11594.4501953125,2019-04-22,11727.0498046875,11583.9501953125,11673.219179403459,11673.219179403459,11571.751018860581,11571.751018860581,11727.0498046875,11232.18205078125,11659.16005859375
238,11752.7998046875,11752.7998046875,2019-04-18,11856.150390625,11738.5,11712.603671448938,11712.603671448938,11569.36163186564,11569.36163186564,11704.599609375,11218.1660546875,11659.5150390625
239,11787.150390625,11787.150390625,2019-04-16,11810.9501953125,11731.5498046875,11692.505604829656,11692.505604829656,11550.05235051597,11550.05235051597,11657.349609375,11199.7290625,11648.630078125
240,11690.349609375,11690.349609375,2019-04-15,11704.599609375,11648.25,11645.183211931982,11645.183211931982,11525.09466208344,11525.09466208344,11606.7001953125,11177.02205078125,11641.23505859375
241,11643.4501953125,11643.4501953125,2019-04-12,11657.349609375,11578.7998046875,11622.600013210473,11622.600013210473,11507.699404473802,11507.699404473802,11606.7001953125,11156.2590625,11639.11513671875
242,11596.7001953125,11596.7001953125,2019-04-11,11606.7001953125,11550.5498046875,11612.174922159458,11612.174922159458,11493.409847543413,11493.409847543413,11606.7001953125,11136.6210546875,11631.7701171875
243,11584.2998046875,11584.2998046875,2019-04-10,11680.0498046875,11571.75,11619.912285582937,11619.912285582937,11482.537179357194,11482.537179357194,11680.0498046875,11120.298046875,11616.605078125
244,11671.9501953125,11671.9501953125,2019-04-09,11683.900390625,11569.7001953125,11637.718526030654,11637.718526030654,11471.825324059268,11471.825324059268,11683.900390625,11105.608046875,11606.50009765625
245,11604.5,11604.5,2019-04-08,11710.2998046875,11549.099609375,11620.60269138973,11620.60269138973,11450.759548137874,11450.759548137874,11662.5498046875,11088.79904296875,11574.730078125
246,11665.9501953125,11665.9501953125,2019-04-05,11689.650390625,11609.5,11628.654037084594,11628.654037084594,11434.576342678702,11434.576342678702,11662.5498046875,11075.16404296875,11559.9701171875
247,11598.0,11598.0,2019-04-04,11662.5498046875,11559.2001953125,11610.005957970641,11610.005957970641,11410.221200296197,11410.221200296197,11662.5498046875,11061.08203125,11545.480078125
248,11643.9501953125,11643.9501953125,2019-04-03,11761.0,11629.150390625,11616.008936955961,11616.008936955961,11390.455010853691,11390.455010853691,11729.349609375,11047.26103515625,11538.9201171875
249,11713.2001953125,11713.2001953125,2019-04-02,11729.349609375,11655.849609375,11602.038307777691,11602.038307777691,11363.771307226449,11363.771307226449,11588.5,11032.48603515625,11520.7451171875
250,11669.150390625,11669.150390625,2019-04-01,11738.099609375,11644.75,11546.457364010286,11546.457364010286,11326.989319006865,11326.989319006865,11546.2001953125,11016.02802734375,11492.11005859375
251,11570.0,11570.0,2019-03-28,11588.5,11452.4501953125,11485.11085070293,11485.11085070293,11290.972364099693,11290.972364099693,11496.75,11000.381015625,11459.52001953125
252,11445.0498046875,11445.0498046875,2019-03-27,11546.2001953125,11413.0,11442.666276054393,11442.666276054393,11261.601034004923,11261.601034004923,11395.650390625,10983.7330078125,11436.6900390625
253,11483.25,11483.25,2019-03-26,11496.75,11352.4501953125,11441.474511737839,11441.474511737839,11242.290637090968,11242.290637090968,11395.650390625,10970.731015625,11422.305078125
254,11354.25,11354.25,2019-03-25,11395.650390625,11311.599609375,11420.586767606757,11420.586767606757,11216.92649362686,11216.92649362686,11395.650390625,10957.4980078125,11390.78505859375
255,11456.900390625,11456.900390625,2019-03-22,11572.7998046875,11434.5498046875,11453.755151410134,11453.755151410134,11202.471387692844,11202.471387692844,11543.849609375,10947.516015625,11358.90009765625
256,11521.0498046875,11521.0498046875,2019-03-20,11556.099609375,11503.099609375,11452.1825318027,11452.1825318027,11175.689387384196,11175.689387384196,11530.150390625,10934.421015625,11319.030078125
257,11532.400390625,11532.400390625,2019-03-19,11543.849609375,11451.25,11417.748895360299,11417.748895360299,11139.335659247006,11139.335659247006,11487.0,10919.436015625,11272.22509765625
258,11462.2001953125,11462.2001953125,2019-03-18,11530.150390625,11412.5,11360.423147727946,11360.423147727946,11097.960424365112,11097.960424365112,11383.4501953125,10903.335,11217.730078125
259,11426.849609375,11426.849609375,2019-03-15,11487.0,11370.7998046875,11309.53462393567,11309.53462393567,11059.619395844333,11059.619395844333,11352.2998046875,10887.53599609375,11157.86005859375
260,11343.25,11343.25,2019-03-14,11383.4501953125,11313.75,11250.877131216002,11250.877131216002,11020.963583893736,11020.963583893736,11320.400390625,10874.84900390625,11094.42509765625
261,11341.7001953125,11341.7001953125,2019-03-13,11352.2998046875,11276.599609375,11204.690696824004,11204.690696824004,10987.038697987811,10987.038697987811,11180.900390625,10865.235,11040.76513671875
262,11301.2001953125,11301.2001953125,2019-03-12,11320.400390625,11227.0,11136.185947579756,11136.185947579756,10949.705908795739,10949.705908795739,11049.0,10855.59900390625,10990.12509765625
263,11168.0498046875,11168.0498046875,2019-03-11,11180.900390625,11059.849609375,11053.678823713382,11053.678823713382,10912.706510215026,10912.706510215026,11049.0,10845.17099609375,10948.0150390625
264,11035.400390625,11035.400390625,2019-03-08,11049.0,11008.9501953125,10996.493333226323,10996.493333226323,10885.828268691608,10885.828268691608,11049.0,10836.4069921875,10910.37509765625
265,11058.2001953125,11058.2001953125,2019-03-07,11089.0498046875,11027.099609375,10977.039804526983,10977.039804526983,10870.083834803883,10870.083834803883,10994.900390625,10828.968984375,10885.82001953125
266,11053.0,11053.0,2019-03-06,11062.2998046875,10998.849609375,10936.459609134225,10936.459609134225,10850.282112645082,10850.282112645082,10877.900390625,10822.88498046875,10853.54501953125
267,10987.4501953125,10987.4501953125,2019-03-05,10994.900390625,10817.0,10878.189413701335,10878.189413701335,10828.943387660354,10828.943387660354,10865.7001953125,10820.858984375,10808.67998046875
268,10863.5,10863.5,2019-03-01,10877.900390625,10823.099609375,10823.559022895752,10823.559022895752,10812.258460539075,10812.258460539075,10865.7001953125,10820.4559765625,10774.02998046875
269,10792.5,10792.5,2019-02-28,10865.7001953125,10784.849609375,10803.588534343626,10803.588534343626,10806.86461428003,10806.86461428003,10865.7001953125,10821.35998046875,10760.12001953125
270,10806.650390625,10806.650390625,2019-02-27,10939.7001953125,10751.2001953125,10809.132801515438,10809.132801515438,10808.376678941086,10808.376678941086,10887.099609375,10823.27697265625,10755.475
271,10835.2998046875,10835.2998046875,2019-02-26,10888.75,10729.2998046875,10810.374006960656,10810.374006960656,10808.558393500673,10808.558393500673,10801.5498046875,10823.25296875,10757.95
272,10880.099609375,10880.099609375,2019-02-25,10887.099609375,10788.0498046875,10797.911108097232,10797.911108097232,10805.743508112586,10805.743508112586,10801.5498046875,10822.37796875,10763.3
273,10791.650390625,10791.650390625,2019-02-22,10801.5498046875,10758.400390625,10756.816857458347,10756.816857458347,10797.916550084965,10797.916550084965,10752.7001953125,10819.52796875,10769.65
274,10789.849609375,10789.849609375,2019-02-21,10808.849609375,10721.5,10739.40009087502,10739.40009087502,10798.576145817593,10798.576145817593,10722.849609375,10814.67796875,10797.425
275,10735.4501953125,10735.4501953125,2019-02-20,10752.7001953125,10646.400390625,10714.175331625029,10714.175331625029,10799.494728601023,10799.494728601023,10722.849609375,10808.64998046875,10824.68505859375
276,10604.349609375,10604.349609375,2019-02-19,10722.849609375,10585.650390625,10703.537899781291,10703.537899781291,10806.236258420868,10806.236258420868,10722.849609375,10807.81498046875,10844.575
277,10640.9501953125,10640.9501953125,2019-02-18,10759.900390625,10628.400390625,10753.132044984435,10753.132044984435,10827.487484636222,10827.487484636222,10759.900390625,10807.75099609375,10875.3650390625
278,10724.400390625,10724.400390625,2019-02-15,10785.75,10620.400390625,10809.222969820401,10809.222969820401,10847.12298877556,10847.12298877556,10785.75,10810.59,10900.63505859375
279,10746.0498046875,10746.0498046875,2019-02-14,10792.7001953125,10718.75,10851.6342594181,10851.6342594181,10860.041157001935,10860.041157001935,10792.7001953125,10813.4919921875,10911.2900390625
280,10831.400390625,10831.400390625,2019-02-12,10910.900390625,10823.7998046875,10904.426486783399,10904.426486783399,10872.040246719243,10872.040246719243,10910.900390625,10816.24599609375,10901.8650390625
281,10888.7998046875,10888.7998046875,2019-02-11,10930.900390625,10857.099609375,10940.939534862597,10940.939534862597,10876.318126308111,10876.318126308111,10930.900390625,10817.15298828125,10883.94501953125
282,10943.599609375,10943.599609375,2019-02-08,11041.2001953125,10925.4501953125,10967.009399950144,10967.009399950144,10875.004265426069,10875.004265426069,11041.2001953125,10816.55099609375,10861.22001953125
283,11069.400390625,11069.400390625,2019-02-07,11118.099609375,11043.599609375,10978.714295237714,10978.714295237714,10867.783702905128,10867.783702905128,10956.7001953125,10812.25599609375,10844.9150390625
284,11062.4501953125,11062.4501953125,2019-02-06,11072.599609375,10962.7001953125,10933.37124754407,10933.37124754407,10846.560893671458,10846.560893671458,10927.900390625,10804.57998046875,10822.95498046875
285,10934.349609375,10934.349609375,2019-02-05,10956.7001953125,10886.7001953125,10868.831773659855,10868.831773659855,10823.835704025032,10823.835704025032,10927.900390625,10795.90296875,10799.8599609375
286,10912.25,10912.25,2019-02-04,10927.900390625,10814.150390625,10836.072855802282,10836.072855802282,10812.202661356614,10812.202661356614,10838.0498046875,10787.7509765625,10798.7
287,10893.650390625,10893.650390625,2019-02-01,10983.4501953125,10813.4501953125,10797.984283703421,10797.984283703421,10801.671362552048,10801.671362552048,10710.2001953125,10781.50697265625,10803.6599609375
288,10830.9501953125,10830.9501953125,2019-01-31,10838.0498046875,10678.5498046875,10750.15123024263,10750.15123024263,10791.989359597,10791.989359597,10690.349609375,10776.75796875,10804.98994140625
289,10651.7998046875,10651.7998046875,2019-01-30,10710.2001953125,10612.849609375,10709.751747707694,10709.751747707694,10787.88821899537,10787.88821899537,10690.349609375,10775.40697265625,10812.41494140625
290,10652.2001953125,10652.2001953125,2019-01-29,10690.349609375,10583.650390625,10738.727719217792,10738.727719217792,10802.213315238303,10802.213315238303,10690.349609375,10776.01498046875,10836.26494140625
291,10661.5498046875,10661.5498046875,2019-01-28,10804.4501953125,10630.9501953125,10781.991481170437,10781.991481170437,10818.004169967335,10818.004169967335,10804.4501953125,10775.30498046875,10859.72490234375
292,10780.5498046875,10780.5498046875,2019-01-25,10931.7001953125,10756.4501953125,10842.212319411903,10842.212319411903,10834.473050523107,10834.473050523107,10866.599609375,10773.59998046875,10867.3298828125
293,10849.7998046875,10849.7998046875,2019-01-24,10866.599609375,10798.650390625,10873.043576774104,10873.043576774104,10840.149181663697,10840.149181663697,10866.599609375,10769.638984375,10868.769921875
294,10831.5,10831.5,2019-01-23,10944.7998046875,10811.9501953125,10884.665462817404,10884.665462817404,10839.13332660856,10839.13332660856,10944.7998046875,10762.2869921875,10865.94990234375
295,10922.75,10922.75,2019-01-22,10949.7998046875,10864.150390625,10911.248194226104,10911.248194226104,10839.93683467262,10839.93683467262,10928.2001953125,10757.36099609375,10868.31494140625
296,10961.849609375,10961.849609375,2019-01-21,10987.4501953125,10885.75,10905.497291339154,10905.497291339154,10831.219659375001,10831.219659375001,10928.2001953125,10750.87400390625,10856.25498046875
297,10906.9501953125,10906.9501953125,2019-01-18,10928.2001953125,10852.2001953125,10877.321132321229,10877.321132321229,10817.469138322369,10817.469138322369,10928.150390625,10742.23701171875,10837.25
298,10905.2001953125,10905.2001953125,2019-01-17,10930.650390625,10844.650390625,10862.506600825593,10862.506600825593,10808.050079691828,10808.050079691828,10896.9501953125,10734.5780078125,10819.28994140625
299,10890.2998046875,10890.2998046875,2019-01-16,10928.150390625,10876.900390625,10841.159803582137,10841.159803582137,10797.823751731758,10797.823751731758,10808.0,10727.53400390625,10795.994921875
300,10886.7998046875,10886.7998046875,2019-01-15,10896.9501953125,10777.5498046875,10816.589803029456,10816.589803029456,10788.089430367994,10788.089430367994,10808.0,10717.33701171875,10786.21494140625
301,10737.599609375,10737.599609375,2019-01-14,10808.0,10692.349609375,10781.484802200433,10781.484802200433,10777.698864650152,10777.698864650152,10808.0,10707.3330078125,10783.78994140625
302,10794.9501953125,10794.9501953125,2019-01-11,10850.150390625,10739.400390625,10803.42739861315,10803.42739861315,10781.919838889642,10781.919838889642,10850.150390625,10696.5490234375,10796.02001953125
